transaction_id,customer_id,customer_email,customer_country,product_category,product_name,unit_price,quantity,discount_applied,final_amount,payment_method,order_status,order_date,shipping_address
TRX-23920,8ad13f70-119e-4aae-b62a-25e38c3a06ed,campbellnicholas@example.net,Luxembourg,Electronics,Persistent uniform leverage,1301.69,5,1323.74,5184.71,Credit Card,Completed,2025-01-01 07:00:00,"4328 Yu Gateway, East Brendaport, ME 65484"
TRX-23921,0820651f-3668-44a8-9caf-cf3cfa754974,cmiller@example.net,Albania,Electronics,Vision-oriented zero-defect flexibility,905.2,4,0.0,3620.8,PayPal,Pending,2025-11-06 18:00:00,"97527 Jeffery Point Apt. 175, East Kristinachester, FM 46709"
TRX-23922,e23a1ce8-85e6-40b1-93fc-6c44e1a68d0c,williamsdavid@example.net,Slovenia,Clothing,Vision-oriented radical hardware,1429.69,1,0.0,1429.69,PayPal,Refunded,2025-03-17 10:00:00,"5418 Rachel Overpass Suite 674, Baileyborough, WV 98309"
TRX-23923,37f4c16d-cd16-4a4e-9cde-68721ace8480,carrsarah@example.com,British Indian Ocean Territory (Chagos Archipelago),Sports,Networked stable data-warehouse,402.5,5,0.0,2012.5,PayPal,Pending,2025-09-09 17:00:00,"40011 Soto Ferry Apt. 037, West Charles, AS 88024"
TRX-23924,b59a9f06-5ccb-4cca-8cbb-356cff8ffe1c,pattersonanthony@example.com,Poland,Home & Garden,Public-key 24hour encryption,1075.11,5,0.0,5375.55,Gift Card,Completed,2025-05-09 22:00:00,"297 Carolyn Shores Suite 158, South Douglas, AZ 42335"
TRX-23925,25c04f95-8247-41f5-b4e0-e792d3570b0e,bethanysilva@example.org,Ghana,Home & Garden,Synchronized web-enabled implementation,220.29,3,0.0,660.87,Bank Transfer,Completed,2025-10-06 02:00:00,"668 Wells Gardens Apt. 285, Gregorytown, KS 07653"
TRX-23926,54a32017-02ee-43c4-8c8b-f575745610f0,steven83@example.org,Togo,Clothing,Optional methodical project,979.45,1,121.92,857.53,Credit Card,Refunded,2025-03-08 00:00:00,"Unit 6463 Box 0005, DPO AA 93778"
TRX-23927,6006aa2c-1cc3-4391-b906-f8d8e8b1ac88,mark90@example.com,Trinidad and Tobago,Books,Mandatory foreground neural-net,579.51,4,659.62,1658.42,Bank Transfer,Cancelled,2025-04-24 22:00:00,"413 Thompson Mission, West Jimmyshire, OH 31891"
TRX-23928,0156f8f3-ed2c-4634-91e3-3b02f23f125f,omcdonald@example.org,Switzerland,Home & Garden,Open-source multi-tasking initiative,610.52,5,0.0,3052.6,Gift Card,Pending,2025-12-28 02:00:00,"368 Baker Burg, North Bobbyberg, NV 67889"
TRX-23929,f1752065-e953-4eb7-9aff-df22cccf7278,michael58@example.net,Vanuatu,Toys,Secured mobile ability,1188.68,1,0.0,1188.68,PayPal,Pending,2025-06-25 22:00:00,"433 James Passage, Lake Michaelside, MH 38815"
TRX-23930,00348bfc-f67f-4454-a2ef-91f44ff8d8b6,beckyreed@example.com,Somalia,Toys,Persevering 24hour complexity,1466.19,5,1209.05,6121.9,Credit Card,Cancelled,2025-04-07 12:00:00,"525 Lewis Hills Apt. 513, New Hannahborough, MO 98716"
TRX-23931,a456349e-d245-4205-8165-c1ec65848419,tony77@example.com,Gibraltar,,Synchronized secondary emulation,1080.95,5,0.0,5404.75,PayPal,Completed,2025-08-06 06:00:00,"741 Charles Lodge, Lake Jessicatown, MO 91723"
TRX-23932,91a0d8b7-9756-468b-961f-0a2e3835c844,april75@example.org,Luxembourg,,Optional fault-tolerant synergy,1217.82,5,1196.47,4892.63,Gift Card,Cancelled,2025-07-08 18:00:00,"84865 Price Glen, Williamsshire, IL 34812"
TRX-23933,5546c34c-6a02-430f-a2de-56d98df3d5da,mccormickalexis@example.net,Vanuatu,Sports,Down-sized empowering circuit,336.69,3,0.0,1010.07,Credit Card,Pending,2025-08-19 21:00:00,"4701 Powers Brooks, Lake Melissa, WV 98521"
TRX-23934,814e8a72-bba5-408a-bb95-a67d5b53797e,jonathanlewis@example.com,Azerbaijan,Sports,Implemented motivating algorithm,578.93,3,159.78,1577.01,PayPal,Refunded,2025-07-03 23:00:00,"10631 Garcia Fields Apt. 062, Josephfort, VT 98622"
TRX-23935,60f0edac-fec2-4f65-afae-4020a2bdd33a,allenjorge@example.net,Tokelau,Electronics,Ameliorated leadingedge hierarchy,1000.23,2,0.0,2000.46,Credit Card,Cancelled,2025-09-06 19:00:00,"463 Amy Drives, Gregoryland, MO 68946"
TRX-23936,6a8c8985-780e-4b2d-8df1-7c0c371904b1,feliciaparker@example.com,Ghana,Home & Garden,Persevering neutral projection,332.76,1,0.0,332.76,Credit Card,Refunded,2025-09-20 18:00:00,"48751 Wilson Meadows Suite 085, Justinview, GA 44591"
TRX-23937,52dd1de4-c85a-419b-a763-6a9e859d771b,zhenderson@example.org,Russian Federation,Electronics,Synergistic methodical moratorium,1460.29,4,0.0,5841.16,Bank Transfer,Cancelled,2025-12-10 06:00:00,"596 Lance Lane Apt. 778, North William, HI 58532"
TRX-23938,b3cbfdac-0e17-4f62-9295-2cd6a5fa22fc,aliciaevans@example.org,Cape Verde,Toys,Open-architected client-driven utilization,52.88,1,1.51,51.37,Gift Card,Completed,2025-04-26 14:00:00,"44853 Michael Mill Apt. 191, Kingshire, WA 89723"
TRX-23939,fb605ed3-daa5-44ee-b3be-0608ffa2d220,jenniferbond@example.org,Cocos (Keeling) Islands,Clothing,Self-enabling non-volatile complexity,155.12,3,0.0,465.36,Gift Card,Cancelled,2025-07-17 09:00:00,"USNS Baker, FPO AP 33322"
TRX-23940,bd99f887-3154-46d8-b4fe-d5a682a271e9,proctorjason@example.com,Eritrea,Clothing,Ameliorated attitude-oriented array,375.93,5,519.4,1360.25,Bank Transfer,Pending,2025-11-15 11:00:00,"61716 Spencer Mount Suite 702, West Kevintown, ID 67298"
TRX-23941,f40d055d-3b55-4046-8937-c3f26455b39f,gregory98@example.net,Tonga,Books,Polarized tertiary framework,1213.26,1,0.0,1213.26,Credit Card,Cancelled,2025-11-29 04:00:00,"4950 Turner Crest, Patelberg, WY 21086"
TRX-23942,e012bf17-f02a-45c3-9dbb-1f9cbb5cb6ac,wilkinshunter@example.net,Uganda,Home & Garden,Streamlined multi-tasking benchmark,157.01,5,0.0,785.05,PayPal,Cancelled,2025-07-20 20:00:00,"767 Coleman Via Suite 188, Lake Kaylamouth, MI 15136"
TRX-23943,1f5108a2-4e4e-4a0d-a5b9-8c1ebd2d8400,careybrittany@example.com,Albania,Clothing,Polarized zero tolerance algorithm,90.03,3,33.97,236.12,PayPal,Completed,2025-03-12 07:00:00,"983 Chambers Spur, Mahoneymouth, FL 29207"
TRX-23944,4f768de5-f694-43b5-baf8-13b0a58e729c,warnerruben@example.com,Nepal,Clothing,Switchable 3rdgeneration interface,216.75,4,199.15,667.85,Bank Transfer,Pending,2025-06-03 16:00:00,"334 Laura Harbor, Shawnmouth, GA 94136"
TRX-23945,d4e0574c-a181-4b5d-b5d3-2720b4ac51e8,jefferyraymond@example.com,Estonia,Toys,Up-sized transitional process improvement,953.87,5,0.0,4769.35,Gift Card,Pending,2025-09-21 16:00:00,"538 Lynch Ford, Amandafort, AZ 27572"
TRX-23946,c16715f0-bfbf-4295-b80e-03431832e63c,michaelthomas@example.net,Belize,Home & Garden,Customer-focused reciprocal open architecture,500.94,3,209.3,1293.52,Credit Card,Refunded,2025-11-11 09:00:00,"264 Alison Flats Apt. 505, Port Brianborough, AL 38747"
TRX-23947,956b934c-939c-4031-87b4-74570cb937d2,fsmith@example.net,Czech Republic,Home & Garden,Reactive demand-driven circuit,645.8,1,0.0,645.8,Credit Card,Completed,2025-01-23 22:00:00,"95394 Davies Village Apt. 594, Torresberg, TX 97200"
TRX-23948,20844e36-651e-47e3-9a03-c8b5e3feb229,ashley84@example.com,Saint Barthelemy,Toys,Diverse contextually-based model,692.14,3,0.0,2076.42,Credit Card,Pending,2025-03-29 17:00:00,"Unit 3594 Box 4569, DPO AP 26374"
TRX-23949,18537215-e5c0-4e83-996c-17c776540f60,nathandavis@example.com,Mauritius,Home & Garden,Visionary clear-thinking matrix,173.47,5,36.7,830.65,PayPal,Pending,2025-09-06 11:00:00,"7659 Washington Squares, Daisyview, VI 71338"
TRX-23950,e4e71916-41f7-42f8-b5e5-da3d88006fe3,littlewilliam@example.com,British Virgin Islands,Clothing,Object-based 3rdgeneration service-desk,1285.71,3,0.0,3857.13,Gift Card,Pending,2025-11-28 08:00:00,"3699 Leblanc Mills, West Brianborough, FL 82411"
TRX-23951,0447d5a0-a8a7-4539-adca-2513541a0bcd,steventurner@example.com,Saint Helena,Home & Garden,Mandatory optimal focus group,725.39,3,559.22,1616.95,Credit Card,Completed,2025-07-25 15:00:00,"869 Joshua Radial, New Erin, MI 00921"
TRX-23952,c4f87016-7870-434d-a882-9ad5b65bdec0,twalters@example.org,Bouvet Island (Bouvetoya),Sports,Decentralized foreground Internet solution,91.92,1,23.43,68.49,Credit Card,Completed,2025-01-30 12:00:00,"22059 Lindsey Valley Suite 923, Angelbury, OH 14545"
TRX-23953,9680da39-0baa-4706-bfe1-31333fc3eed5,aguilarcolleen@example.net,Cambodia,Books,Compatible tangible analyzer,1480.56,4,0.0,5922.24,Bank Transfer,Completed,2025-11-01 10:00:00,"799 Curtis Row, North Jamesmouth, MS 99077"
TRX-23954,f564775c-2107-4f8d-8f2e-b0c322f366ed,pnelson@example.com,Netherlands,Home & Garden,Horizontal impactful service-desk,401.83,4,0.0,1607.32,Bank Transfer,Refunded,2025-02-10 12:00:00,"PSC 1558, Box 6895, APO AE 98461"
TRX-23955,5a35fa10-bd88-449b-b5ed-ff58435d439d,kimberlytaylor@example.org,Papua New Guinea,Electronics,Public-key analyzing project,581.23,2,0.0,1162.46,Credit Card,Refunded,2025-05-27 20:00:00,"573 Michael Lane Apt. 812, North Kirsten, MN 89010"
TRX-23956,f1d42eae-b144-4840-bcc9-5debef066d03,wmatthews@example.org,Christmas Island,Home & Garden,Synergistic dedicated middleware,80.35,2,36.03,124.67,PayPal,Completed,2025-02-07 08:00:00,"828 Blake Point, West Daniel, LA 79964"
TRX-23957,23e345f7-7ed0-4114-843f-86e690a80d65,michaelmiller@example.org,Congo,Sports,Phased hybrid neural-net,710.27,2,0.0,1420.54,PayPal,Cancelled,2025-06-07 09:00:00,"50777 Taylor Shores, Schmidtmouth, VA 76161"
TRX-23958,8036ed1f-7b0e-4874-9dd1-d3d685e85f36,jyoung@example.org,Sao Tome and Principe,Books,Seamless high-level conglomeration,488.05,4,0.0,1952.2,Credit Card,Cancelled,2025-08-05 19:00:00,"5619 Robert Ranch, North Brucechester, WY 35735"
TRX-23959,8e7a9593-6242-4c16-a9db-34bf31974c1b,justin64@example.net,Svalbard & Jan Mayen Islands,Electronics,Synergistic responsive task-force,251.58,3,0.0,754.74,Credit Card,Completed,2025-07-22 23:00:00,"22205 Keith Plain, Danielleville, WV 49731"
TRX-23960,66172d06-41c9-4608-8347-c1dcb65797e2,elee@example.net,Armenia,Sports,Expanded object-oriented algorithm,57.46,2,0.0,114.92,Bank Transfer,Completed,2025-01-31 12:00:00,"43986 Dickson Mission, South Kennethchester, SC 42053"
TRX-23961,778170fe-9051-408f-8258-c61ff0a582f8,krobinson@example.net,Paraguay,Toys,User-friendly coherent groupware,1280.33,4,0.0,5121.32,Gift Card,Completed,2025-08-14 06:00:00,"877 Bright Meadows Apt. 770, Keithburgh, NJ 53924"
TRX-23962,3142061c-6b22-4f51-a58f-8f05dc35937d,lucasmiller@example.com,Iraq,Toys,Networked non-volatile support,807.07,1,0.0,807.07,PayPal,Pending,2025-02-25 07:00:00,"PSC 4562, Box 1200, APO AP 64575"
TRX-23963,42c0644a-1428-406e-a094-baae862e235b,xwalker@example.net,Germany,Sports,Down-sized impactful frame,1016.0,5,0.0,5080.0,Credit Card,Completed,2025-02-27 19:00:00,"PSC 4630, Box 3619, APO AP 40729"
TRX-23964,7b9bda11-72bc-4c2a-bef2-92bc9cb41ba1,carpentererin@example.org,Croatia,Electronics,Multi-layered transitional firmware,837.88,3,0.0,2513.64,Gift Card,Pending,2025-08-20 16:00:00,"64409 Lopez Course Apt. 500, North Keith, HI 47334"
TRX-23965,417eb8e9-fffb-4d4d-aa63-6642bdf26aa6,mckinneymadison@example.com,Nepal,Books,User-friendly disintermediate methodology,178.13,1,27.38,150.75,Gift Card,Pending,2025-01-22 02:00:00,"Unit 8442 Box 5016, DPO AA 30502"
TRX-23966,0fc96ec8-ccf2-43ff-8218-099c4ad59c89,erica11@example.net,Saint Vincent and the Grenadines,Books,Sharable scalable alliance,999.0,4,0.0,3996.0,Credit Card,Pending,2025-01-05 05:00:00,"78299 Taylor Drives Suite 508, East Michaelhaven, AL 53125"
TRX-23967,d6515d47-e1e3-4bc0-aac5-b9081ec761a2,chaddavis@example.org,Tokelau,Toys,Secured radical firmware,1429.1,4,0.0,5716.4,Gift Card,Completed,2025-12-23 20:00:00,"295 Paul Vista Suite 987, Annetteborough, GU 86766"
TRX-23968,6742eb22-5cdd-4069-a352-3c0bb3521870,colecaroline@example.org,Cambodia,Books,Devolved homogeneous model,584.14,4,527.48,1809.08,Gift Card,Pending,2025-01-23 03:00:00,"7464 Santos Courts, East Gerald, MO 93972"
TRX-23969,b26c90d2-8bf5-4c63-8be7-92d9eb447f50,dsmith@example.com,Monaco,Toys,Managed asynchronous middleware,1120.42,3,440.87,2920.39,Gift Card,Completed,2025-03-21 01:00:00,"1676 Paul Ranch Suite 809, Lake Samantha, NJ 39126"
TRX-23970,5a84a2ac-937f-4c63-b89a-28acf125fa59,marcusho@example.org,Congo,Toys,Adaptive upward-trending budgetary management,486.21,2,153.15,819.27,Gift Card,Cancelled,2025-09-25 06:00:00,"865 Pham Plaza Apt. 069, Joshuamouth, WA 88140"
TRX-23971,8178bc6c-e84d-4212-aafe-a988c9880b6c,erodriguez@example.net,Cyprus,Home & Garden,Open-source bottom-line focus group,1431.98,3,943.73,3352.21,Credit Card,Pending,2025-12-14 15:00:00,"8396 Miller Cliffs, East Oscar, WI 52823"
TRX-23972,2a057b78-2b58-47e7-9afc-d32b364c5f73,perrytravis@example.org,Vietnam,Clothing,Advanced regional contingency,977.39,1,0.65,976.74,PayPal,Refunded,2025-05-25 21:00:00,"1659 Robert Spurs, Caseyview, MI 66969"
TRX-23973,4505d59d-5a7d-410f-8871-2380637919de,kristieperez@example.net,Norway,Sports,Fully-configurable zero-defect service-desk,1456.22,3,0.0,4368.66,Gift Card,Refunded,2025-01-07 20:00:00,"USCGC Pitts, FPO AA 94182"
TRX-23974,7179b24e-5713-4aec-90c5-724fc30abf6a,franciscogonzalez@example.com,United Kingdom,Electronics,Pre-emptive logistical standardization,1169.24,5,0.0,5846.2,Bank Transfer,Cancelled,2025-07-21 12:00:00,"70089 King Hills Suite 251, North Scott, NC 35030"
TRX-23975,1efb5325-f33d-4886-aeb1-b3d5bb6c0174,pholmes@example.net,Peru,Home & Garden,Synergized local open architecture,642.79,2,0.0,1285.58,Gift Card,Refunded,2025-02-03 03:00:00,"902 Bradley Lake, Reesestad, TX 35987"
TRX-23976,26a41b50-86dd-4901-a0ce-a9d06748cc3a,patricialee@example.net,Christmas Island,Books,Re-engineered global model,883.34,3,524.24,2125.78,Gift Card,Refunded,2025-10-23 23:00:00,"271 Heather Oval Apt. 906, East Shannon, WA 67047"
TRX-23977,b25bd188-f5ec-4977-9a22-edd8d992414b,mclaughlincheryl@example.org,Northern Mariana Islands,Toys,Cross-group web-enabled encryption,1225.32,2,0.0,2450.64,PayPal,Refunded,2025-01-21 02:00:00,"13378 Stein Divide, Dunlapton, KY 93856"
TRX-23978,412f85a1-4826-4464-8d9f-2ada5c990153,christopherallison@example.com,Russian Federation,Sports,Cross-group secondary knowledgebase,1287.23,1,0.0,1287.23,Bank Transfer,Refunded,2025-02-12 15:00:00,"459 Danielle Corners, Lake Sara, IN 34739"
TRX-23979,24c87b95-13fa-4c59-b879-141334fbc4e7,yolanda54@example.org,Sweden,Clothing,Extended methodical access,494.77,5,688.66,1785.19,PayPal,Completed,2025-05-20 16:00:00,"671 Kimberly Gateway, Fletcherview, MP 56327"
TRX-23980,40569854-b86f-42cd-ac48-e3610313f9e9,kurt92@example.com,Malaysia,Clothing,Optimized global moderator,331.95,2,0.0,663.9,Bank Transfer,Pending,2025-09-28 04:00:00,"111 James Trafficway, Claytonburgh, KY 84221"
TRX-23981,5dffbc96-00a7-4859-8c9e-1b7beb4a5e5a,usawyer@example.com,South Africa,Toys,Intuitive secondary adapter,194.38,3,0.0,583.14,Gift Card,Cancelled,2025-02-28 05:00:00,"98385 Hancock Union Apt. 784, Cesarfort, WA 46665"
TRX-23982,999dde18-9c2a-48b2-94df-17274e02b6f7,tsnyder@example.net,Yemen,Sports,Quality-focused methodical adapter,149.74,5,0.0,748.7,PayPal,Refunded,2025-12-05 02:00:00,"718 Daniels Mission, Brownfurt, MS 34532"
TRX-23983,2319b859-0d6f-4274-b4a1-7ce1e8836875,gregory90@example.org,Nauru,Electronics,Virtual bottom-line superstructure,96.03,4,0.23,383.89,Credit Card,Cancelled,2025-01-22 07:00:00,"PSC 9489, Box 0798, APO AA 26862"
TRX-23984,69865941-b6c2-494e-88b5-4c960e67880c,edgar85@example.net,Aruba,Toys,Pre-emptive context-sensitive framework,950.09,1,0.0,950.09,Credit Card,Cancelled,2025-06-09 17:00:00,"487 Matthew Mission Apt. 841, Leonborough, WI 20355"
TRX-23985,58ae34b4-88b9-42fa-bdec-4fdbff515c55,olane@example.org,Guadeloupe,Home & Garden,Grass-roots directional complexity,1407.55,3,0.0,4222.65,Bank Transfer,Cancelled,2025-07-22 19:00:00,"664 Manning Cove Apt. 106, Randyville, IL 39967"
TRX-23986,b09bec6b-d16c-49b1-9da5-8f0684d8ea57,christina13@example.com,Anguilla,Books,Business-focused coherent standardization,1391.14,1,0.0,1391.14,PayPal,Refunded,2025-09-04 19:00:00,"7923 Eric Courts, Lake Adamport, VT 13461"
TRX-23987,c7b2adb8-19d1-4f14-9cc2-c086f20b35ec,jill67@example.com,Paraguay,Clothing,Integrated motivating throughput,15.72,3,0.0,47.16,Gift Card,Refunded,2025-01-09 18:00:00,"90204 Kyle Forge, North Michellefort, CA 50161"
TRX-23988,67320230-7f49-4bdb-9178-ce963303facf,owilliams@example.net,Central African Republic,Electronics,Expanded fault-tolerant implementation,820.59,3,420.65,2041.12,PayPal,Refunded,2025-12-21 12:00:00,"43084 Marshall Crossroad, Mauriceland, AL 77800"
TRX-23989,30dfc04e-59a9-437b-9bc4-9621e83c0d05,haley34@example.com,Tonga,Toys,Persistent mission-critical parallelism,1041.5,2,0.0,2083.0,PayPal,Pending,2025-09-16 16:00:00,"8214 Christine Plain Apt. 282, South Kristinport, MN 01322"
TRX-23990,9cee07c7-436d-437f-8fd8-eb205a4b3ff8,charlesburke@example.com,Heard Island and McDonald Islands,Home & Garden,Realigned logistical array,1350.42,3,0.0,4051.26,Bank Transfer,Cancelled,2025-07-01 12:00:00,"PSC 3789, Box 4055, APO AP 71406"
TRX-23991,e05af5cd-c0a5-437b-9957-35f08c826be7,christopherfisher@example.com,Mauritius,Toys,De-engineered 24/7 secured line,872.5,4,290.45,3199.55,PayPal,Refunded,2025-09-20 09:00:00,"2899 Nguyen Plaza, Ellisfort, PA 02175"
TRX-23992,0cc6d724-0b23-4985-a66a-55b4c4b02993,christopherbarrett@example.net,Georgia,Clothing,Profit-focused fresh-thinking access,1394.25,2,343.14,2445.36,Gift Card,Refunded,2025-10-02 15:00:00,"297 Pamela Shoal Suite 750, North Austinstad, DC 59275"
TRX-23993,c92ea969-691e-4a05-b725-58731f642653,ntodd@example.org,Luxembourg,Clothing,Polarized 6thgeneration solution,490.39,2,0.0,980.78,Gift Card,Pending,2025-07-02 14:00:00,"2953 Christian Lake, Kellyfort, VA 78933"
TRX-23994,08a8bd54-bbfd-413a-8efe-91d8d2f55f22,kjohnson@example.com,Mozambique,Electronics,Balanced exuding service-desk,18.5,3,0.0,55.5,Bank Transfer,Refunded,2025-05-21 04:00:00,"616 Cross Glen, North Zacharyland, NM 14307"
TRX-23995,61642013-a0e2-457d-8be2-33312c24fc6c,dominicduke@example.org,Kyrgyz Republic,Electronics,Multi-tiered optimizing conglomeration,455.99,4,0.0,1823.96,PayPal,Cancelled,2025-09-01 15:00:00,"PSC 4511, Box 9212, APO AA 58459"
TRX-23996,1ead86db-77d8-4a26-a13d-cb88bd3e535e,morganhammond@example.org,Marshall Islands,Books,Re-engineered radical protocol,141.76,5,0.0,708.8,Gift Card,Refunded,2025-10-27 19:00:00,"124 Judy Common Suite 893, South Allison, ID 08129"
TRX-23997,ea1f40cc-53ce-414d-9a28-07e6a0559606,rebeccatrevino@example.net,San Marino,Home & Garden,Seamless tertiary interface,571.26,2,190.86,951.66,Credit Card,Refunded,2025-01-02 09:00:00,"99072 Tammy Brooks Suite 782, Port Paulamouth, MS 25727"
TRX-23998,39b290db-fdf3-45fe-a329-d139971f8af1,alvaradokaitlin@example.com,Canada,Electronics,Synergized multimedia solution,37.18,1,5.97,31.21,PayPal,Completed,2025-05-26 08:00:00,"1697 David Street, South Sergio, MH 29090"
TRX-23999,92749866-dc75-4cef-b838-b124db9ce7dc,lisa82@example.net,Reunion,Toys,User-friendly composite leverage,616.32,5,0.0,3081.6,Credit Card,Cancelled,2025-03-17 03:00:00,"84116 Peters Street, New Jessica, RI 59491"
TRX-24000,a7f09c85-dfd6-4d25-b567-585ce5065936,chapmanharold@example.net,Bahrain,Home & Garden,Robust solution-oriented core,634.05,4,232.26,2303.94,Gift Card,Completed,2025-03-01 14:00:00,"4286 Stewart Burgs, North Denisechester, AZ 87642"
TRX-24001,6a6989d2-f8aa-46f9-8bf4-c699cc5a68d1,hburke@example.net,Cyprus,Home & Garden,Vision-oriented transitional budgetary management,1244.9,1,0.0,1244.9,Credit Card,Pending,2025-10-14 17:00:00,"491 Brian Club, Wilsonmouth, MS 15662"
TRX-24002,d54619bb-797d-4127-b45c-84ea8b6c215c,tara86@example.net,Sudan,Clothing,Organized leadingedge instruction set,510.78,4,0.0,2043.12,Gift Card,Cancelled,2025-08-10 16:00:00,"87545 Serrano Dale, New Mark, ID 06073"
TRX-24003,9786799a-8391-4cd6-8a10-973e07f1530a,logan39@example.org,Tokelau,Home & Garden,Universal secondary challenge,579.85,1,0.0,579.85,PayPal,Refunded,2025-12-18 19:00:00,"5084 Schmidt Radial, Holderburgh, MO 78752"
TRX-24004,54dd2889-6910-40ca-bea7-97c5ea52503f,morenotiffany@example.com,Palestinian Territory,Clothing,Triple-buffered 3rdgeneration interface,1477.09,5,136.62,7248.83,Bank Transfer,Completed,2025-05-30 05:00:00,"954 Gregory Greens Suite 280, Julieberg, WA 85046"
TRX-24005,01184d77-bebf-441a-a5da-8fb9e5a982bb,alexandraavila@example.net,Costa Rica,Clothing,Fundamental optimizing application,968.06,3,242.97,2661.21,Gift Card,Cancelled,2025-08-19 21:00:00,"PSC 3569, Box 4953, APO AE 02346"
TRX-24006,b0ac931b-42ff-4841-ad35-3b6238ff34fa,ojohnson@example.net,Lesotho,Clothing,Synchronized non-volatile complexity,758.76,1,0.0,758.76,Credit Card,Pending,2025-02-24 06:00:00,"8954 Jennifer Field, Janetchester, MD 54037"
TRX-24007,17d56fcf-bdba-49a4-aaac-d60ba7a22069,susanruiz@example.net,Angola,Home & Garden,Diverse grid-enabled portal,383.61,4,0.0,1534.44,Credit Card,Pending,2025-07-14 10:00:00,"12384 Sheena Square, Port Heather, PR 16242"
TRX-24008,55616465-6cc0-4138-85f5-80573e271928,douglas50@example.net,Sudan,Clothing,Implemented tertiary pricing structure,992.11,5,163.96,4796.59,PayPal,Refunded,2025-03-30 00:00:00,"382 Brown Field Suite 553, Kennethbury, DC 39634"
TRX-24009,f10282d2-ae0f-4d18-82f1-9754e3befd1c,romerodaniel@example.net,Nigeria,Home & Garden,Cloned encompassing extranet,1297.51,1,0.0,1297.51,PayPal,Cancelled,2025-06-10 08:00:00,"USNV Smith, FPO AP 07067"
TRX-24010,1cd6de49-36c0-4548-a9cf-fd34c6716b41,juarezjennifer@example.org,Turkey,Clothing,Business-focused didactic collaboration,732.1,5,652.2,3008.3,Bank Transfer,Completed,2025-10-18 12:00:00,"288 Sanders Path Apt. 942, Marioville, IN 17192"
